X,Y,id,ref,@spider,amenity,cuisine,takeaway,addr:full,addr:city,addr:state,addr:postcode,addr:country,name,phone,website,brand,brand:wikidata,nsi_id
-70.3439250,43.6243150,C9_lrDVu6yWv7uSo8tJtep_HKmA=,"550 Gallery Blvd., Scarborough, ME - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,550 Gallery Blvd.,Scarborough,ME,04074-6616,US,"550 Gallery Blvd., Scarborough, ME - Jersey Mike's Subs", ,https://www.jerseymikes.com/49001/scarborough-me,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-69.9184620,43.9069210,ifBrC-7wOXrVr8c5MnqzY1JZAD4=,"172 Bath Road, Brunswick, ME - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,172 Bath Road,Brunswick,ME,04011-2610,US,"172 Bath Road, Brunswick, ME - Jersey Mike's Subs", ,https://www.jerseymikes.com/49005/brunswick-me,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-68.7554570,44.8261420,d0Fp3nBQheInAaDYzgnNJegafQc=,"479 Stillwater Avenue, Bangor, ME - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,479 Stillwater Avenue,Bangor,ME,04401-3519,US,"479 Stillwater Avenue, Bangor, ME - Jersey Mike's Subs", ,https://www.jerseymikes.com/49006/bangor-me,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-70.2258550,44.1246180,_yn7-VaeUoetmZbNunS8wl6FP8c=,"600 Center Street, Auburn, ME - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,600 Center Street,Auburn,ME,04210-6311,US,"600 Center Street, Auburn, ME - Jersey Mike's Subs", ,https://www.jerseymikes.com/49008/auburn-me,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-76.6487190,39.4944700,C9OOR23c4tGdAx0c3b5hRCjvQa4=,"11331 York Road, Cockeysville, MD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,11331 York Road,Cockeysville,MD,21030-1909,US,"11331 York Road, Cockeysville, MD - Jersey Mike's Subs", ,https://www.jerseymikes.com/28027/cockeysville-md,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-76.8896120,38.7683750,wJbkWFSoA6oU1nNmxjNv9u1-isY=,"8797 Branch Avenue, Clinton, MD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,8797 Branch Avenue,Clinton,MD,20735-2630,US,"8797 Branch Avenue, Clinton, MD - Jersey Mike's Subs", ,https://www.jerseymikes.com/28035/clinton-md,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-76.8494150,38.8704730,UfpnePIzAnikkThYwJuaJZvMjlc=,"9100 Alaking Court, Capitol Heights, MD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,9100 Alaking Court,Capitol Heights,MD,20743-5071,US,"9100 Alaking Court, Capitol Heights, MD - Jersey Mike's Subs", ,https://www.jerseymikes.com/28021/capitol-heights-md,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-76.9352170,39.1121700,40yNHVZ-xCZW937HALMVFXoy4O0=,"15614 Old Columbia Pike, Burtonsville, MD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,15614 Old Columbia Pike,Burtonsville,MD,20866-1630,US,"15614 Old Columbia Pike, Burtonsville, MD - Jersey Mike's Subs", ,https://www.jerseymikes.com/28029/burtonsville-md,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-76.8279480,38.9551410,sEnKK8-R3hdIKpPsCKvMJNHyzg0=,"10201 Martin Luther King Jr. Hwy., Bowie, MD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,10201 Martin Luther King Jr. Hwy.,Bowie,MD,20720-4254,US,"10201 Martin Luther King Jr. Hwy., Bowie, MD - Jersey Mike's Subs", ,https://www.jerseymikes.com/28020/bowie-md,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-76.7303870,38.9834390,IGilXd7bBgXhNOiyHo-ALKKtUJU=,"6844 Race Track Road, Bowie, MD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,6844 Race Track Road,Bowie,MD,20715-3011,US,"6844 Race Track Road, Bowie, MD - Jersey Mike's Subs", ,https://www.jerseymikes.com/28006/bowie-md,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-76.3534680,39.5272690,o1k74l3r451_IeLKkOB3Kp5Dgno=,"573 Baltimore Pike, Bel Air, MD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,573 Baltimore Pike,Bel Air,MD,21014-4319,US,"573 Baltimore Pike, Bel Air, MD - Jersey Mike's Subs", ,https://www.jerseymikes.com/28014/bel-air-md,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-76.5481320,39.2868150,UNDeVAnNb-Wv_xYX9-qtCa9Csfk=,"5601 Eastern Ave., Baltimore, MD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,5601 Eastern Ave.,Baltimore,MD,21224-2726,US,"5601 Eastern Ave., Baltimore, MD - Jersey Mike's Subs", ,https://www.jerseymikes.com/28036/baltimore-md,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-76.6697810,39.2481850,jgoK6ITx3AHhr0EAgA2eu20lSYk=,"3611 Washington Blvd, Baltimore, MD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,3611 Washington Blvd,Baltimore,MD,21227-1667,US,"3611 Washington Blvd, Baltimore, MD - Jersey Mike's Subs", ,https://www.jerseymikes.com/28026/baltimore-md,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-76.4718890,39.3734870,9ElK0BgCOj1r0UvmK3Htg3GbLwc=,"7976 Honeygo Blvd., Baltimore, MD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,7976 Honeygo Blvd.,Baltimore,MD,21236-4919,US,"7976 Honeygo Blvd., Baltimore, MD - Jersey Mike's Subs", ,https://www.jerseymikes.com/28028/baltimore-md,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-76.1816350,39.5253900,t2OYPTZQp2VM_Yx0HUY_gLvyo_A=,"983 Beards Hill Road, Aberdeen, MD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,983 Beards Hill Road,Aberdeen,MD,21001-1734,US,"983 Beards Hill Road, Aberdeen, MD - Jersey Mike's Subs", ,https://www.jerseymikes.com/28043/aberdeen-md,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-70.2977120,41.6686340,m6pdaoktaN3RXGUz3M73UwrRHIE=,"793 Iyannough Road, Hyannis, MA - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,793 Iyannough Road,Hyannis,MA,02601-5027,US,"793 Iyannough Road, Hyannis, MA - Jersey Mike's Subs", ,https://www.jerseymikes.com/16017/hyannis-ma,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-70.9238670,42.2482330,m1Eqpqiwjil961118T04RWnH23c=,"400 Lincoln Street, Hingham, MA - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,400 Lincoln Street,Hingham,MA,02043-1505,US,"400 Lincoln Street, Hingham, MA - Jersey Mike's Subs", ,https://www.jerseymikes.com/16023/hingham-ma,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-70.8461940,42.1484560,flMv4ru1DoKYIg8YfKpprlJZs9E=,"1810 Washington Street, Hanover, MA - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,1810 Washington Street,Hanover,MA,02339-1685,US,"1810 Washington Street, Hanover, MA - Jersey Mike's Subs", ,https://www.jerseymikes.com/16005/hanover-ma,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.4167750,42.0889740,uTRvWHQP3aEGg0lAHfie2-f-kYo=,"471-W. Central St., Franklin, MA - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,471-W. Central St.,Franklin,MA,02038-2961,US,"471-W. Central St., Franklin, MA - Jersey Mike's Subs", ,https://www.jerseymikes.com/16007/franklin-ma,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.1595700,41.6724360,Oq0j5Kt5mkNie_UZyjwsqnXn5uM=,"450 William S Canning Blvd., Fall River, MA - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,450 William S Canning Blvd.,Fall River,MA,02721-5603,US,"450 William S Canning Blvd., Fall River, MA - Jersey Mike's Subs", ,https://www.jerseymikes.com/16009/fall-river-ma,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-70.8796580,41.6393220,cqeGURCAsaZv74mzKiQAZuVIVzM=,"215 Huttleston Ave, Fairhaven, MA - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,215 Huttleston Ave,Fairhaven,MA,02719-1956,US,"215 Huttleston Ave, Fairhaven, MA - Jersey Mike's Subs", ,https://www.jerseymikes.com/16028/fairhaven-ma,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.1720850,42.2499600,CQV2Yj_BdU4w9kQtEbPYi_lRJ20=,"395 Providence Highway, Dedham, MA - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,395 Providence Highway,Dedham,MA,02026-1808,US,"395 Providence Highway, Dedham, MA - Jersey Mike's Subs", ,https://www.jerseymikes.com/16020/dedham-ma,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.1590850,42.3487880,udglysMResHlv56f-VD-wA8G9Js=,"466 B Washington Street, Brighton, MA - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,466 B Washington Street,Brighton,MA,02135-2620,US,"466 B Washington Street, Brighton, MA - Jersey Mike's Subs", ,https://www.jerseymikes.com/16026/brighton-ma,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-70.8905960,42.5760370,jYQw7bVutQpL2jNNT3a_y-6F96o=,"55 Dodge Street, Beverly, MA - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,55 Dodge Street,Beverly,MA,01915-1705,US,"55 Dodge Street, Beverly, MA - Jersey Mike's Subs", ,https://www.jerseymikes.com/16006/beverly-ma,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.2726770,42.4898310,Iw4NoRHmBpykjEppEmNK1wPHNNw=,"186 Great Road, Bedford, MA - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,186 Great Road,Bedford,MA,01730-2710,US,"186 Great Road, Bedford, MA - Jersey Mike's Subs", ,https://www.jerseymikes.com/16022/bedford-ma,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.3559670,41.9241620,GnUnOmeQBVQbxFZRhjlGn7hqHis=,"228 Washington Street, Attleboro, MA - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,228 Washington Street,Attleboro,MA,02703-5561,US,"228 Washington Street, Attleboro, MA - Jersey Mike's Subs", ,https://www.jerseymikes.com/16013/attleboro-ma,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-83.5562820,43.0211980,2NxRRqkij7Y65RWs1Z-gDGNfvFE=,"1053 North Irish Road, Davison, MI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,1053 North Irish Road,Davison,MI,48423-2208,US,"1053 North Irish Road, Davison, MI - Jersey Mike's Subs", ,https://www.jerseymikes.com/31059/davison-mi,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-82.8569330,42.6295420,W3frUL5DwCXcD7ZXo022_HEkGWM=,"24830 William P. Rosso Highway, Clinton Township, MI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,24830 William P. Rosso Highway,Clinton Township,MI,48036,US,"24830 William P. Rosso Highway, Clinton Township, MI - Jersey Mike's Subs", ,https://www.jerseymikes.com/31039/clinton-township-mi,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-83.4188370,42.7213190,5RA0PeJy5WbgIZI-rpvq1-X8LbI=,"Dixie Hwy. & S. Main Street, Clarkston, MI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,Dixie Hwy. & S. Main Street,Clarkston,MI,48346-2188,US,"Dixie Hwy. & S. Main Street, Clarkston, MI - Jersey Mike's Subs", ,https://www.jerseymikes.com/31034/clarkston-mi,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-82.8342970,42.6747840,op553wNu4VM552JGApe5aid5JdE=,"27351 23 Mile Rd., Chesterfield, MI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,27351 23 Mile Rd.,Chesterfield,MI,48051-2045,US,"27351 23 Mile Rd., Chesterfield, MI - Jersey Mike's Subs", ,https://www.jerseymikes.com/31012/chesterfield-mi,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-83.4594080,42.3226000,NAcDN-FU7PI6YispEHryIhjhHbo=,"42448 Ford Road, Canton, MI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,42448 Ford Road,Canton,MI,48187-3337,US,"42448 Ford Road, Canton, MI - Jersey Mike's Subs", ,https://www.jerseymikes.com/31010/canton-mi,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-83.7607530,42.5210800,y9tmPhHjKrGsqawAfVMAXsilvjs=,"9974 East Grand River Ave., Brighton, MI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,9974 East Grand River Ave.,Brighton,MI,48116-1924,US,"9974 East Grand River Ave., Brighton, MI - Jersey Mike's Subs", ,https://www.jerseymikes.com/31047/brighton-mi,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-83.2908570,42.6024520,kL1WPI87hQyZI6tEpcx3YapwqO4=,"2510 S Telegraph Rd, Bloomfield Township, MI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,2510 S Telegraph Rd,Bloomfield Township,MI,48302-0241,US,"2510 S Telegraph Rd, Bloomfield Township, MI - Jersey Mike's Subs", ,https://www.jerseymikes.com/31028/bloomfield-township-mi,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-83.2855790,42.5455680,PSerO3Dm5Wxz43AWUTFGYITT41Q=,"6450 Telegraph Rd, Bloomfield Hills, MI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,6450 Telegraph Rd,Bloomfield Hills,MI,48301-1720,US,"6450 Telegraph Rd, Bloomfield Hills, MI - Jersey Mike's Subs", ,https://www.jerseymikes.com/31029/bloomfield-hills-mi,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-83.2050870,42.5372510,NPV0uR9Am2VH5gtGxQRUA9yrikg=,"33745 Woodward Avenue, Birmingham, MI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,33745 Woodward Avenue,Birmingham,MI,48009-0913,US,"33745 Woodward Avenue, Birmingham, MI - Jersey Mike's Subs", ,https://www.jerseymikes.com/31004/birmingham-mi,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-83.2207870,42.6735500,g1LOJpYCrKoQpkJjdfTOsKaIu0c=,"2041 North Squirrel Road, Auburn Hills, MI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,2041 North Squirrel Road,Auburn Hills,MI,48326-2350,US,"2041 North Squirrel Road, Auburn Hills, MI - Jersey Mike's Subs", ,https://www.jerseymikes.com/31032/auburn-hills-mi,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-83.7819230,42.2801550,CnDUCi6ULwf1EDvXRK7hGdUctkw=,"2561 Jackson Avenue, Ann Arbor, MI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,2561 Jackson Avenue,Ann Arbor,MI,48103-3818,US,"2561 Jackson Avenue, Ann Arbor, MI - Jersey Mike's Subs", ,https://www.jerseymikes.com/31014/ann-arbor-mi,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.4600400,41.6997100,ppHYtgOb4uI35AI9sFLVVi9yAaU=,"1350 Greenwich Avenue, Warwick, RI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,1350 Greenwich Avenue,Warwick,RI,02886-4540,US,"1350 Greenwich Avenue, Warwick, RI - Jersey Mike's Subs", ,https://www.jerseymikes.com/14002/warwick-ri,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.5322560,41.8707900,1ddLgsm-KLltXc7Vz7oMOVzOQsc=,"473 Putnam Pike, Smithfield, RI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,473 Putnam Pike,Smithfield,RI,02828-3004,US,"473 Putnam Pike, Smithfield, RI - Jersey Mike's Subs", ,https://www.jerseymikes.com/14006/smithfield-ri,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.4092060,41.8435800,yc0txWsVsxY0F0HKU0ZUuvX2xJQ=,"66 Branch Avenue, Providence, RI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,66 Branch Avenue,Providence,RI,02904-2737,US,"66 Branch Avenue, Providence, RI - Jersey Mike's Subs", ,https://www.jerseymikes.com/14008/providence-ri,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.4532820,41.8638300,WZjz6xFjSAKya0LYKqAkS7l_qe8=,"1401 Douglas Ave., North Providence, RI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,1401 Douglas Ave.,North Providence,RI,02904-4058,US,"1401 Douglas Ave., North Providence, RI - Jersey Mike's Subs", ,https://www.jerseymikes.com/14001/north-providence-ri,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.3000590,41.5164010,jzIINaNC20tXM2lg62RrmoGuqY8=,"7 East Main Road, Middletown, RI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,7 East Main Road,Middletown,RI,02842-4911,US,"7 East Main Road, Middletown, RI - Jersey Mike's Subs", ,https://www.jerseymikes.com/14009/middletown-ri,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.4983100,41.8207460,KUjYuNQlzgTGIiOMgKVQOG8cJKg=,"1412 Atwood Ave, Johnston, RI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,1412 Atwood Ave,Johnston,RI,02919-4821,US,"1412 Atwood Ave, Johnston, RI - Jersey Mike's Subs", ,https://www.jerseymikes.com/14005/johnston-ri,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.4533660,41.6572980,AUS_jv0W8yXhjDPMnB4RzO_u-NA=,"537 Main Street, East Greenwich, RI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,537 Main Street,East Greenwich,RI,02818-3645,US,"537 Main Street, East Greenwich, RI - Jersey Mike's Subs", ,https://www.jerseymikes.com/14004/east-greenwich-ri,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-71.4721750,41.7828490,OLm7FntbpBBdjSyyoVsmDbrfYOs=,"261 Atwood Ave, Cranston, RI - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,261 Atwood Ave,Cranston,RI,2920,US,"261 Atwood Ave, Cranston, RI - Jersey Mike's Subs", ,https://www.jerseymikes.com/14007/cranston-ri,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-79.9417210,32.7929230,j1Lxi2wjswTgxD8DWqsya2SdQkI=,"595 King Street, Charleston, SC - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,595 King Street,Charleston,SC,29403-6944,US,"595 King Street, Charleston, SC - Jersey Mike's Subs", ,https://www.jerseymikes.com/7086/charleston-sc,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-80.0831950,32.8253220,982Vy1pURudBXw2GbwLG6koVRN8=,"3875 West Ashley Circle, Charleston, SC - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,3875 West Ashley Circle,Charleston,SC,29414,US,"3875 West Ashley Circle, Charleston, SC - Jersey Mike's Subs", ,https://www.jerseymikes.com/7013/charleston-sc,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-80.0420300,32.8132770,zR-yK_jDl9StAt_IFLtTkhII4zc=,"1975 Magwood Drive, Charleston, SC - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,1975 Magwood Drive,Charleston,SC,29414-5723,US,"1975 Magwood Drive, Charleston, SC - Jersey Mike's Subs", ,https://www.jerseymikes.com/7060/charleston-sc,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-79.8720770,32.9222870,ELoJnzbkS1u6ZpQhXOilUYc7T-0=,"1721 Clements Ferry Road, Charleston, SC - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,1721 Clements Ferry Road,Charleston,SC,29492-7720,US,"1721 Clements Ferry Road, Charleston, SC - Jersey Mike's Subs", ,https://www.jerseymikes.com/7071/charleston-sc,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-81.3514080,34.1649620,J4xZu7eeN7e3ieYahUcJuRlC3fc=,"1221 Chapin Road, Chapin, SC - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,1221 Chapin Road,Chapin,SC,29036-7142,US,"1221 Chapin Road, Chapin, SC - Jersey Mike's Subs", ,https://www.jerseymikes.com/7064/chapin-sc,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-80.6469340,34.2489410,edaIJV5n17CdAeUHyhXeI-5ul08=,"2231 W. Dekalb St., Camden, SC - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,2231 W. Dekalb St.,Camden,SC,29020,US,"2231 W. Dekalb St., Camden, SC - Jersey Mike's Subs", ,https://www.jerseymikes.com/7070/camden-sc,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-80.8490200,32.2562200,Zf2S7977-54VV5y7sEPH7QGBhQc=,"1019 Fording Island Road, Bluffton, SC - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,1019 Fording Island Road,Bluffton,SC,29910-7512,US,"1019 Fording Island Road, Bluffton, SC - Jersey Mike's Subs", ,https://www.jerseymikes.com/7039/bluffton-sc,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-80.7271500,32.4261800,_yvzMroClTdvAZnoFo9eDg1O12c=,"272 Robert Smalls Pkwy, Beaufort, SC - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,272 Robert Smalls Pkwy,Beaufort,SC,29906-3705,US,"272 Robert Smalls Pkwy, Beaufort, SC - Jersey Mike's Subs", ,https://www.jerseymikes.com/7032/beaufort-sc,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-80.6337510,32.4068660,x8BgDPTofFR-PwVzmUIkmxNtAg8=,"277 Sea Island Parkway, Beaufort, SC - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,277 Sea Island Parkway,Beaufort,SC,29907-1691,US,"277 Sea Island Parkway, Beaufort, SC - Jersey Mike's Subs", ,https://www.jerseymikes.com/7066/beaufort-sc,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-82.6690990,34.5426600,ycT4DIdABTFeGfXQhSmxES_eu8c=,"3319 N. Main Street, Anderson, SC - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,3319 N. Main Street,Anderson,SC,29621-4113,US,"3319 N. Main Street, Anderson, SC - Jersey Mike's Subs", ,https://www.jerseymikes.com/7075/anderson-sc,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-81.7150330,33.5109130,n-6IDe2oWBYL4sJWI8KZW1gRcx8=,"232 Eastgate Drive, Aiken, SC - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,232 Eastgate Drive,Aiken,SC,29803-7683,US,"232 Eastgate Drive, Aiken, SC - Jersey Mike's Subs", ,https://www.jerseymikes.com/7050/aiken-sc,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-96.7703680,43.5006160,mO7DdiHSdNmWiWTzKTBGn1EIxmI=,"4908 S Louise Ave, Sioux Falls, SD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,4908 S Louise Ave,Sioux Falls,SD,57106-2216,US,"4908 S Louise Ave, Sioux Falls, SD - Jersey Mike's Subs", ,https://www.jerseymikes.com/48001/sioux-falls-sd,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-103.1826430,44.0965000,n2f1v5gCbZNLfiPlsBDnR4e1gyo=,"1745 Eglin St, Rapid City, SD - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,1745 Eglin St,Rapid City,SD,57701-6116,US,"1745 Eglin St, Rapid City, SD - Jersey Mike's Subs", ,https://www.jerseymikes.com/48003/rapid-city-sd,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-87.3796370,36.0657780,-7HyacjBsOdp6ucIe97XRWuQJJU=,"407 Highway 46 South, Dickson, TN - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,407 Highway 46 South,Dickson,TN,37055-2558,US,"407 Highway 46 South, Dickson, TN - Jersey Mike's Subs", ,https://www.jerseymikes.com/4057/dickson-tn,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-85.5011680,36.1534180,ZSsA4zYG3obc6BWhanVhcRa36rQ=,"447 South Jefferson Ave., Cookeville, TN - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,447 South Jefferson Ave.,Cookeville,TN,38501-0302,US,"447 South Jefferson Ave., Cookeville, TN - Jersey Mike's Subs", ,https://www.jerseymikes.com/4026/cookeville-tn,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-87.0619370,35.6027960,35eAfNFdgGzEbnW5oO4WKnBJntI=,"1202 S. James Campbell Blvd., Columbia, TN - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,1202 S. James Campbell Blvd.,Columbia,TN,38401-0003,US,"1202 S. James Campbell Blvd., Columbia, TN - Jersey Mike's Subs", ,https://www.jerseymikes.com/4052/columbia-tn,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-84.8651560,35.1777530,Dv8nYsPNHX7UJDzzrPTctPU2EKk=,"2416 N Ocoee St., Cleveland, TN - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,2416 N Ocoee St.,Cleveland,TN,37311-3854,US,"2416 N Ocoee St., Cleveland, TN - Jersey Mike's Subs", ,https://www.jerseymikes.com/4051/cleveland-tn,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-87.2983000,36.5143300,N50_MnOBwt3Eh1JDYNQ3LSYPki0=,"1960 L Madison Street, Clarksville, TN - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,1960 L Madison Street,Clarksville,TN,37043-8039,US,"1960 L Madison Street, Clarksville, TN - Jersey Mike's Subs", ,https://www.jerseymikes.com/4012/clarksville-tn,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-87.2938100,36.5889090,PCGcC-Wur3yjkzcPXsQkewtCZ_8=,"2808 Wilma Rudolph Blvd., Clarksville, TN - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,2808 Wilma Rudolph Blvd.,Clarksville,TN,37040,US,"2808 Wilma Rudolph Blvd., Clarksville, TN - Jersey Mike's Subs", ,https://www.jerseymikes.com/4039/clarksville-tn,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
-85.1502650,35.0368440,a8kBszDwcw14Hv5YqBFPPr_hz-Q=,"2260 Gunbarrel Road, Chattanooga, TN - Jersey Mike's Subs",jerseymikes,fast_food,sandwich,yes,2260 Gunbarrel Road,Chattanooga,TN,37421-2673,US,"2260 Gunbarrel Road, Chattanooga, TN - Jersey Mike's Subs", ,https://www.jerseymikes.com/4043/chattanooga-tn,Jersey Mike's Subs,Q6184897,jerseymikessubs-4d2ff4
